STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19670501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,1,0,0,0,0,0,0.70,0,0,-9999,0,0,2.70,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19670601,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,7,0,0,2,0,0,1.62,0,0,-9999,0,0,8.55,0,0,0.8,8,6,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19670701,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,4,0,0,2,0,0,1.79,0,0,-9999,0,0,6.69,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19670801,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.17,0,0,-9999,0,0,0.33,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19670901,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,3,0,0,0,0,0,0.74,0,0,-9999,0,0,3.11,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19671001,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.11,0,0,-9999,0,0,0.14,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19671101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.17,0,0,-9999,0,0,0.25,0,0,1.0,19,18,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19671201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,0,0,0,0,0,0,0.36,0,0,-9999,0,0,0.94,0,0,6.1,26,16,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,-9999,0,0,0.01,0,0,0.0,2,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,-9999,0,0,0.17,0,0,3.5,18,11,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,-9999,0,0,0.08,0,0,0.0,20,20,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680401,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,0,0,0,0,0,0,0.42,0,0,-9999,0,0,1.47,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,0,0,0,0.82,0,0,-9999,0,0,2.46,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680601,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,1,0,0,1.30,0,0,-9999,0,0,1.82,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680701,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,3,0,0,1,0,0,1.88,0,0,-9999,0,0,4.85,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680801,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,1,0,0,0,0,0,0.78,0,0,-9999,0,0,1.78,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19680901,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,1,0,0,2.78,0,0,-9999,0,0,3.04,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19681001,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,2,0,0,2,0,0,2.08,0,0,-9999,0,0,3.54,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19681101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,1,0,0,0,0,0,0.54,0,0,-9999,0,0,0.68,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19681201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.30,0,0,-9999,0,0,0.43,0,0,5.5,18,17,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,-9999,0,0,0.18,0,0,0.5,25,20,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,0.55,0,0,1,12,12,1.29,0,0,9.8,19,6,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,0.65,0,0,0,4,4,1.25,0,0,12.4,22,11,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690401,0,1,1,205,1,1,0,8,7,0,8,7,0,8,8,0,8,8,3,0,0,2,0,0,2,0,0,1.37,0,0,-9999,0,0,2.96,0,0,-9999,0,0,82.9,8,7,34.0,8,8,67.8,8,7,42.6,8,8,55.2,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690501,61,1,1,112,1,1,2,1,1,0,1,1,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,1.47,0,0,-9999,0,0,3.68,0,0,-9999,0,0,91.0,1,1,41.0,0,0,74.3,1,1,52.5,0,0,63.3,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690601,155,0,0,63,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,2,0,0,1.93,0,0,-9999,0,0,5.71,0,0,-9999,0,0,100.0,0,0,43.0,0,0,80.2,0,0,56.1,0,0,68.0,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690701,444,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0.82,0,0,-9999,0,0,2.63,0,0,-9999,0,0,106.0,0,0,52.0,0,0,91.6,0,0,66.9,0,0,79.3,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690801,327,1,1,4,1,1,12,0,0,0,0,0,0,1,1,0,1,1,7,0,0,2,0,0,1,0,0,1.46,0,0,-9999,0,0,3.87,0,0,-9999,0,0,105.1,0,0,51.1,1,1,86.5,0,0,64.9,1,1,75.7,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19690901,120,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.75,0,0,-9999,0,0,1.14,0,0,-9999,0,0,95.0,0,0,45.0,0,0,80.6,0,0,56.7,0,0,68.7,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19691001,25,0,0,522,0,0,1,0,0,2,0,0,0,0,0,8,0,0,11,0,0,2,0,0,1,0,0,1.02,0,0,-9999,0,0,3.46,0,0,-9999,0,0,98.1,0,0,21.0,0,0,58.5,0,0,39.4,0,0,48.9,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19691101,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,-9999,0,0,0.13,0,0,-9999,0,0,75.0,0,0,18.0,0,0,57.4,0,0,29.7,0,0,43.5,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19691201,0,0,0,1009,0,0,0,0,0,3,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0.19,0,0,-9999,0,0,0.29,0,0,0.0,22,16,61.0,0,0,7.0,0,0,42.1,0,0,22.6,0,0,32.4,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700101,0,0,0,1198,0,0,0,0,0,12,0,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,-9999,0,0,0.06,0,0,3.1,17,16,66.0,0,0,-5.1,0,0,39.0,0,0,13.6,0,0,26.2,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700201,0,0,0,787,0,0,0,0,0,2,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,-9999,0,0,0.01,0,0,-9999,0,0,86.0,0,0,-2.0,0,0,52.7,0,0,20.8,0,0,36.9,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700301,0,0,0,915,0,0,0,0,0,5,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0.28,0,0,-9999,0,0,1.13,0,0,8.9,25,10,72.0,0,0,3.0,0,0,47.3,0,0,23.5,0,0,35.4,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700401,7,1,1,413,1,1,0,0,0,1,0,0,0,1,1,8,1,1,3,0,0,1,0,0,1,0,0,1.12,0,0,-9999,0,0,1.63,0,0,8.5,0,0,84.9,0,0,21.9,1,1,64.8,0,0,37.2,1,1,50.9,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700501,135,0,0,62,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.99,0,0,-9999,0,0,1.88,0,0,-9999,0,0,93.0,0,0,36.0,0,0,81.1,0,0,53.4,0,0,67.3,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700601,236,1,1,22,1,1,12,1,1,0,1,1,0,1,1,0,1,1,5,0,0,4,0,0,4,0,0,2.05,0,0,-9999,0,0,6.75,0,0,-9999,0,0,100.9,1,1,42.1,1,1,85.8,1,1,59.7,1,1,72.5,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700701,444,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.91,0,0,-9999,0,0,1.35,0,0,-9999,0,0,104.0,0,0,46.0,0,0,93.6,0,0,64.6,0,0,79.2,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700801,466,1,1,0,1,1,23,1,1,0,1,1,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0.44,0,0,-9999,0,0,1.40,0,0,-9999,0,0,108.0,1,1,55.9,1,1,95.4,1,1,65.7,1,1,80.4,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19700901,150,0,0,135,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0.79,0,0,-9999,0,0,2.40,0,0,-9999,0,0,100.9,0,0,37.9,0,0,78.3,0,0,52.7,0,0,65.5,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19701001,17,1,1,396,1,1,1,1,1,0,1,1,0,1,1,6,1,1,3,0,0,0,0,0,0,0,0,0.39,0,0,-9999,0,0,1.02,0,0,-9999,0,0,90.0,1,1,30.0,1,1,63.5,1,1,39.7,1,1,51.8,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19701101,0,0,0,754,0,0,0,0,0,2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,-9999,0,0,0.11,0,0,0.0,2,2,77.0,0,0,12.0,0,0,52.3,0,0,27.1,0,0,39.7,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19701201,0,0,0,945,0,0,0,0,0,2,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,-9999,0,0,0.04,0,0,-9999,0,0,68.0,0,0,5.0,0,0,48.9,0,0,19.9,0,0,34.5,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710101,0,0,0,312,0,0,0,0,0,6,0,0,4,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0.39,0,0,-9999,0,0,0.50,0,0,7.0,1,1,32.0,0,0,-15.0,0,0,20.3,0,0,2.7,0,0,12.9,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710201,0,0,0,1010,0,0,0,0,0,9,0,0,1,0,0,28,0,0,4,0,0,2,0,0,1,0,0,1.05,0,0,-9999,0,0,2.29,0,0,17.4,19,11,62.1,0,0,-7.1,0,0,40.1,0,0,17.6,0,0,28.9,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710301,0,2,1,674,2,1,1,2,1,3,2,1,0,1,1,22,1,1,0,0,0,0,0,0,0,0,0,0.07,0,0,-9999,0,0,0.07,0,0,2.0,21,15,90.0,2,1,1.9,1,1,53.6,2,1,27.1,1,1,40.8,2,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710401,3,0,0,338,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,1,0,0,2.16,0,0,-9999,0,0,3.13,0,0,-9999,0,0,81.0,0,0,21.0,0,0,66.0,0,0,40.8,0,0,53.4,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710501,20,1,1,194,1,1,0,1,1,0,1,1,0,0,0,0,0,0,6,0,0,4,0,0,2,0,0,1.42,0,0,-9999,0,0,4.63,0,0,-9999,0,0,87.1,1,1,36.0,0,0,71.8,1,1,46.8,0,0,59.2,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710601,338,1,1,0,1,1,14,1,1,0,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0.72,0,0,-9999,0,0,1.85,0,0,-9999,0,0,109.0,1,1,53.1,0,0,90.7,1,1,63.7,0,0,77.0,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710701,354,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,1.72,0,0,-9999,0,0,4.02,0,0,-9999,0,0,105.1,0,0,51.1,0,0,90.3,0,0,62.4,0,0,76.3,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710801,334,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.54,0,0,-9999,0,0,1.08,0,0,-9999,0,0,98.1,0,0,51.1,0,0,89.4,0,0,62.1,0,0,75.7,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19710901,176,0,0,124,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.32,0,0,-9999,0,0,0.53,0,0,-9999,0,0,104.0,0,0,36.0,0,0,80.8,0,0,52.5,0,0,66.7,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19711001,16,0,0,67,0,0,0,0,0,0,0,0,0,1,1,2,1,1,5,0,0,2,0,0,0,0,0,0.97,0,0,-9999,0,0,2.74,0,0,-9999,0,0,88.0,0,0,28.0,1,1,78.3,0,0,44.1,1,1,61.5,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19711101,0,3,3,555,3,3,1,3,3,0,3,3,0,0,0,21,0,0,5,0,0,2,0,0,1,0,0,1.25,0,0,-9999,0,0,2.87,0,0,-9999,0,0,95.0,3,3,18.0,0,0,56.5,3,3,30.7,0,0,43.5,3,3
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19711201,0,1,1,518,1,1,0,1,1,3,1,1,0,3,1,23,3,1,3,0,0,1,0,0,0,0,0,0.60,0,0,0,2,2,0.98,0,0,3.0,0,0,57.0,1,1,18.0,3,1,41.2,1,1,25.0,3,1,32.5,1,1
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19720101,0,11,11,427,11,11,0,20,20,4,20,20,4,19,11,12,19,11,0,0,0,0,0,0,0,0,0,0.08,0,0,-9999,0,0,0.11,0,0,3.0,24,12,55.0,20,20,-4.0,19,11,34.5,20,20,12.7,19,11,22.3,11,11
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19720201,0,0,0,916,0,0,0,0,0,5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,-9999,0,0,0.00,0,0,0.5,2,2,86.0,0,0,1.9,0,0,50.0,0,0,16.7,0,0,33.4,0,0
GHCND:USC00143523,HAYS KS US,609.9,38.86667,-99.31667,19720301,0,6,5,440,6,5,0,6,5,0,6,5,0,5,5,14,5,5,1,0,0,0,0,0,0,0,0,0.27,0,0,-9999,0,0,0.34,0,0,0.0,0,0,88.0,6,5,8.1,5,5,62.4,6,5,29.5,5,5,45.9,6,5
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19720401,7,5,1,299,5,1,0,3,1,0,3,1,0,3,1,6,3,1,4,0,0,1,0,0,0,0,0,0.56,0,0,-9999,0,0,1.65,0,0,0.5,2,2,89.1,3,1,23.0,3,1,66.7,3,1,39.9,3,1,53.2,5,1
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19720501,62,1,1,167,1,1,0,1,1,0,1,1,0,1,1,0,1,1,8,0,0,3,0,0,1,0,0,1.09,0,0,-9999,0,0,3.85,0,0,-9999,0,0,89.1,1,1,34.0,1,1,73.9,1,1,48.9,1,1,61.5,1,1
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19720601,220,2,1,10,2,1,11,2,1,0,2,1,0,2,1,0,2,1,4,0,0,4,0,0,1,0,0,1.62,0,0,-9999,0,0,3.39,0,0,-9999,0,0,95.0,2,1,41.0,2,1,86.2,2,1,58.6,2,1,72.5,2,1
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19720701,319,2,1,10,2,1,17,2,1,0,2,1,0,2,1,0,2,1,6,0,0,2,0,0,0,0,0,0.74,0,0,-9999,0,0,2.80,0,0,-9999,0,0,98.1,2,1,46.0,2,1,88.3,2,1,63.0,2,1,75.6,2,1
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19720801,311,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,0,4.73,0,0,-9999,0,0,7.65,0,0,0.5,1,1,98.1,0,0,55.0,0,0,87.6,0,0,62.2,0,0,74.8,0,0
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19720901,140,1,1,96,1,1,8,1,1,0,1,1,0,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0.46,0,0,-9999,0,0,1.36,0,0,-9999,0,0,97.0,1,1,39.9,1,1,78.4,1,1,54.3,1,1,66.4,1,1
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19721001,17,0,0,397,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0.47,0,0,-9999,0,0,1.14,0,0,-9999,0,0,89.1,0,0,21.9,0,0,65.8,0,0,39.6,0,0,52.7,0,0
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19721101,0,1,1,807,1,1,0,1,1,1,1,1,0,1,1,23,1,1,5,0,0,2,0,0,1,0,0,1.27,0,0,-9999,0,0,2.41,0,0,4.0,15,12,69.1,1,1,19.0,1,1,45.5,1,1,28.8,1,1,37.2,1,1
GHCND:USC00143523,HAYS KS US,606.9,38.86667,-99.31667,19721201,0,1,1,1159,1,1,0,1,1,14,1,1,6,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0.17,0,0,-9999,0,0,0.46,0,0,5.5,19,8,69.1,1,1,-7.1,0,0,36.7,1,1,15.1,0,0,26.2,1,1
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19370201,0,0,0,962,0,0,0,0,0,10,0,0,1,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0.10,0,0,-9999,0,0,0.32,0,0,-9999,0,0,64.0,0,0,-0.9,0,0,41.2,0,0,19.9,0,0,30.6,0,0
GHCND:USC00142452,ELLIS KS US,658.1,38.93333,-99.56667,19370301,0,0,0,828,0,0,0,0,0,5,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0.19,0,0,-9999,0,0,0.44,0,0,-9999,0,0,72.0,0,0,8.1,0,0,49.8,0,0,26.6,0,0,38.3,0,0
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19370401,12,0,0,380,0,0,1,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0.18,0,0,-9999,0,0,0.40,0,0,-9999,0,0,96.1,0,0,19.9,0,0,67.1,0,0,38.1,0,0,52.7,0,0
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19370501,138,0,0,83,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.62,0,0,-9999,0,0,1.57,0,0,-9999,0,0,98.1,0,0,37.9,0,0,80.2,0,0,53.2,0,0,66.7,0,0
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19370601,284,0,0,38,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0.98,0,0,-9999,0,0,3.00,0,0,0.0,0,0,107.1,0,0,45.0,0,0,85.6,0,0,60.6,0,0,73.0,0,0
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19370701,524,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0.60,0,0,-9999,0,0,2.08,0,0,-9999,0,0,107.1,0,0,57.9,0,0,95.7,0,0,68.0,0,0,81.9,0,0
GHCND:USC00142452,ELLIS KS US,658.1,38.93333,-99.56667,19370801,595,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1.60,0,0,-9999,0,0,2.14,0,0,0.0,0,0,109.9,0,0,57.9,0,0,98.6,0,0,69.6,0,0,84.2,0,0
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19370901,203,1,1,33,1,1,10,1,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.85,0,0,-9999,0,0,1.13,0,0,-9999,0,0,98.1,1,1,39.0,0,0,84.2,1,1,57.4,0,0,70.9,1,1
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19371001,24,0,0,323,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0.69,0,0,-9999,0,0,1.52,0,0,0.0,0,0,95.0,0,0,30.0,0,0,68.5,0,0,42.1,0,0,55.2,0,0
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19371101,0,0,0,746,0,0,0,0,0,6,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0.16,0,0,-9999,0,0,0.30,0,0,-9999,0,0,79.0,0,0,10.0,0,0,51.6,0,0,28.4,0,0,40.1,0,0
GHCND:USC00142452,ELLIS KS US,658.1,38.93333,-99.56667,19371201,0,0,0,1098,0,0,0,0,0,9,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,-9999,0,0,0.10,0,0,-9999,0,0,63.0,0,0,0.0,0,0,39.9,0,0,19.0,0,0,29.5,0,0
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19380101,0,13,3,610,13,3,0,13,3,3,13,3,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,-9999,0,0,0.11,0,0,0.8,0,0,63.0,13,3,-2.0,0,0,42.1,13,3,19.9,0,0,31.1,13,3
GHCND:USC00142452,ELLIS KS US,unknown,38.933333,-99.566667,19380201,0,0,0,835,0,0,0,0,0,6,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0.28,0,0,0,15,15,0.60,0,0,-9999,0,0,70.0,0,0,5.0,0,0,47.3,0,0,23.0,0,0,35.1,0,0
